Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.88299942,27.78000069,27.61800003,27.2310009,27.13100052,26.99600029,27.08300018,26.99500084,26.81800079,26.6439991,26.57500076,26.44400024,26.4109993,26.46500015,26.56100082,29.99699974,32.90000153,34.16199875,33.01100159,32.85300064,33.11500168,34.47499847,34.9679985,37.01100159,38.53900146,38.41799927,38.21300125,39.39899826,39.17200089,39.5890007
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.73200035,19.7329998,19.64699936,19.88800049,19.95499992,20.17900085,20.41600037,20.6420002,20.87599945,21.12999916,21.6079998,21.18700027,22.30200005,23.27700043,23.2159996,23.50799942,23.35000038,23.04800034,23.16399956,23.10400009,22.92399979,22.3220005,22.24600029,21.3560009,20.62299919,19.87299919,19.1989994,19.30400085,19.2329998,19.12599945
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.8239975,85.69200134,85.53399658,85.51499939,85.45999908,85.45800018,85.51399994,85.68900299,85.77400208,85.85399628,85.86499786,85.79599762,85.71399689,85.14700317,84.52200317,83.88600159,83.19799805,82.39900208,81.34799957,80.36499786,79.36699677,78.26599884,77.14499664,76.04399872,74.90200043,74.89600372,74.8769989,74.83300018,74.61299896,74.41500092
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.27199936,60.89199829,60.68700027,60.40299988,60.1590004,59.93999863,59.75899887,59.55799866,59.12900162,58.5890007,58.09799957,57.56100082,56.9469986,56.35499954,55.76399994,55.17900085,54.63700104,54.16699982,53.63399887,53.1570015,52.85100174,52.48899841,52.09600067,51.73099899,51.38999939,49.19499969,47.0320015,46.76900101,46.51200104,46.23300171
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.50400162,39.11800003,39.1230011,38.69300079,37.39699936,36.13299942,34.91400146,35.81700134,36.64300156,37.56900024,37.56800079,37.37200165,37.37599945,37.22600174,37.77000046,38.38800049,38.98300171,39.46900177,39.70700073,39.95199966,41.83200073,43.5719986,46.0870018,45.74200058,43.5,41.47399902,43.38899994,45.1570015,45.04700089,44.8769989
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.93900299,80.03600311,80.11299896,80.25099945,80.43599701,80.32299805,80.29399872,80.28099823,80.27400208,80.10399628,79.90899658,79.68499756,79.43000031,79.2480011,79.05400085,78.89700317,78.72000122,78.48999786,78.45700073,78.51599884,78.71099854,79.05599976,79.51399994,80.01499939,80.49700165,81.03600311,81.42099762,81.7539978,81.79799652,81.84300232
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.47600174,41.58800125,42.07899857,42.9280014,43.20700073,44.41400146,46.17300034,47.63199997,49.57600021,51.3769989,52.83100128,53.30099869,53.49900055,53.26800156,51.09000015,52.01399994,53.8030014,55.13199997,55.30099869,54.81299973,54.94499969,54.97200012,54.26200104,53.33499908,53.96900177,54.24200058,55.02500153,56.06200027,56.30400085,56.3030014
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.19300079,47.33100128,47.45999908,47.69800186,47.75899887,48.08599854,48.85100174,49.35499954,49.40200043,49.4090004,49.27899933,49.12799835,48.90100098,49.05400085,49.54999924,50.41699982,51.3429985,51.8030014,51.07699966,50.79000092,50.57300186,50.33000183,50.01699829,49.89699936,49.73799896,49.72600174,49.80500031,49.87099838,49.61000061,49.2840004
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.39099884,48.20000076,48.53099823,50.1609993,51.53900146,52.89199829,52.44499969,51.93700027,52.73799896,53.29999924,54.54299927,55.16600037,55.62400055,56.4109993,57.60499954,58.10100174,58.66799927,58.74499893,57.48400116,56.73899841,57.2879982,57.02199936,57.68700027,58.7840004,59.15399933,60.41899872,61.28300095,61.93600082,61.88999939,61.83499908
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.01100159,33.16699982,32.30500031,31.62700081,31.19599915,31.53000069,32.39500046,33.2519989,34.24700165,35.5359993,36.53099823,37.54499817,38.55400085,39.55500031,41.58800125,43.06000137,43.44800186,42.98500061,42.52099991,42.99399948,44.15100098,45.27199936,45.88800049,46.25799942,46.73300171,47.66899872,48.4070015,46.84500122,46.34400177,46.19599915
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.44100189,68.48000336,68.43499756,68.42199707,68.42500305,68.35900116,68.34500122,68.26200104,68.26399994,68.26399994,68.20400238,67.93800354,67.62000275,67.34799957,66.97000122,67.36199951,67.6969986,67.90399933,68.09100342,68.22599792,68.39499664,65.94000244,63.39899826,60.77600098,60.73600006,60.69200134,60.65800095,60.63000107,60.36700058,60.10300064
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.3730011,53.23799896,53.20999908,53.23699951,53.2480011,53.18000031,53.1780014,53.18399811,53.22100067,53.23500061,53.2120018,53.06600189,53.12599945,53.13399887,53.2159996,53.25,53.28699875,53.32400131,53.21099854,53.17499924,53.2140007,50.84899902,48.55099869,46.88800049,46.35699844,44.20500183,43.68500137,43.79700089,43.60699844,43.41500092
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.45623703,52.41091302,52.67393388,53.8501889,54.28141508,54.63092873,55.35751239,55.73433279,56.11681666,56.41249108,55.95123244,55.3536478,55.30710208,55.21756502,55.44488596,55.82165089,55.91648541,55.61642925,53.87652151,53.04698391,52.64611984,52.83623344,52.86250571,53.17931485,53.3671723,53.71059717,54.27978695,54.57895259,54.46989102,54.13038494
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.91399956,25.78100014,25.66200066,25.38100052,25.24600029,25.09799957,24.74300003,25.66500092,27.06900024,26.63999939,28.06500053,28.23900032,27.10300064,26.29899979,25.88400078,26.28499985,27.63199997,28.04299927,28.52499962,28.99300003,30.06299973,29.96299934,31.49500084,31.35000038,32.61999893,32.72399902,33.39599991,34.46699905,35.6570015,36.31999969
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.25099945,52.01399994,52.06200027,52.82400131,53.48799896,55.25,56.75600052,58.63399887,59.0909996,59.19499969,59.25400162,59.7820015,58.54299927,58.75999832,58.15999985,58.99300003,60.5870018,61.7480011,60.9659996,59.95299911,59.79000092,59.97499847,59.56499863,59.36500168,58.87799835,58.49100113,58.04000092,58.30099869,58.41199875,58.35800171
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.59234433,44.38847476,43.91981765,44.34795241,44.54632913,44.75164411,45.15488386,45.23650657,45.4716062,45.68980035,45.81955096,45.74831054,45.8711113,45.84064304,46.28086254,46.79058122,47.18003097,47.36665504,46.74458867,46.62937068,46.73887889,46.96673091,47.12060215,47.36702585,47.77239861,48.23807696,48.73663972,49.25326793,49.21819505,49.10129055
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.58699989,19.60099983,19.57799911,19.76399994,19.9109993,20.07799911,20.21100044,20.49200058,21.01099968,21.26499939,21.31500053,21.76099968,22.3409996,22.4470005,22.625,22.9640007,23.37000084,23.79599953,23.71199989,24.13999939,24.46299934,24.61599922,24.92200089,25.68400002,26.29400063,26.72400093,27.15200043,27.28899956,27.29500008,27.13199997
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.14574576,41.83936138,41.40079103,41.26319622,41.03893789,40.85956664,40.8927038,41.05446437,41.269985,41.65317561,41.64906501,41.93335439,42.04533854,42.34360268,42.75944567,43.48663453,43.99721131,44.40840915,44.20743309,44.0607449,44.60551179,45.33272128,45.93408672,46.35945515,46.70655551,46.63435092,47.13469242,47.57012765,47.59108768,47.60341497
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.74107058,47.84584862,48.11771945,48.21391339,48.24137228,48.25834593,48.10270142,47.84238062,47.66522293,47.74314522,47.72627755,47.75627956,47.72397748,47.7823634,47.82873261,48.80426739,49.71887437,50.52602845,51.40963097,52.29081491,53.29963568,52.87992703,52.56269857,52.30169878,51.92883311,51.42430484,51.54884792,51.67703081,51.88355568,52.00350954
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.79100037,13.77600002,14.14799976,14.52299976,12.46500015,13.56299973,14.79500008,15.1239996,15.43900013,16.01300049,15.91499996,16.03700066,16.90099907,17.81299973,18.31100082,18.86499977,19.16300011,19.56599998,20.65999985,21.57900047,21.92000008,21.93499947,21.80400085,22.45499992,22.38500023,21.76199913,21.19400024,20.66500092,20.69300079,21.00399971
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.16799927,37.7820015,38.42699814,39.35300064,40.6609993,41.02899933,41.48600006,41.68399811,41.88899994,42.61199951,43.35400009,43.99399948,44.50299835,44.73699951,45.58300018,44.36100006,45.20100021,46.31399918,45.54499817,44.68700027,44.19900131,46.49399948,47.9640007,47.77799988,48.71699905,49.2140007,48.36700058,50.74399948,50.72700119,50.77700043
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.49700165,68.86699677,68.00700378,67.89099884,68.26399994,67.93900299,68.40799713,68.71600342,68.79599762,69.13600159,67.19100189,65.15200043,63.05099869,60.91999817,58.6780014,56.4070015,54.02600098,51.65100098,49.09899902,46.60100174,46.58499908,46.50099945,46.46099854,46.09700012,45.92900085,45.86999893,45.89699936,45.97299957,45.6780014,45.40200043
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.47999954,46.47000122,46.58000183,46.87200165,46.75600052,46.73799896,46.58100128,46.59500122,46.46900177,46.43000031,46.33300018,46.20899963,47.87099838,52.48400116,52.5320015,48.74499893,50.78099823,50.88899994,52.51100159,50.58499908,51.86600113,56.99300003,55.82300186,52.16400146,53.16899872,52.49200058,53.48600006,55.87200165,55.79499817,55.92900085
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.97800064,42.04399872,42.99900055,44.01800156,47.1609993,49.73500061,52.27700043,52.68000031,54.66799927,51.72800064,56.70000076,58.72999954,61.20100021,62.58499908,60.9980011,64.01699829,66.73000336,66.97799683,67.76999664,69.3239975,68.70999908,68.57700348,67.98500061,67.35399628,65.85099792,65.52300262,67.02999878,67.54699707,67.88500214,68.18499756
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.72999954,45.80899811,45.91600037,45.78499985,45.82400131,45.68399811,45.67699814,45.92599869,45.88600159,45.8030014,45.7859993,45.68399811,45.22900009,44.89799881,45.54999924,45.88499832,46.24499893,45.61299896,46.29000092,46.64500046,47.36000061,47,46.88899994,47.68000031,47.6780014,47.16699982,44.19100189,44.76100159,44.97399902,45.06700134
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.66899872,45.78499985,44.87599945,44.0320015,43.60300064,43.50600052,42.93999863,43.31000137,42.24900055,40.49000168,39.9659996,38.70500183,38.61000061,38.09500122,38.63999939,39.73099899,41.63499832,43.07600021,43.31499863,43.43399811,43.30099869,43.36000061,43.22900009,44.27399826,44.99900055,45.7159996,46.45700073,47.0320015,46.92300034,46.83100128
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.57899857,46.36399841,46.04899979,45.68000031,45.42200089,45.67200089,47.06800079,48.89199829,49.59999847,50.19100189,50.7859993,51.13000107,50.7140007,50.35100174,50.51499939,50.62599945,50.68799973,50.97800064,50.01499939,49.19100189,47.47999954,46.16899872,45.25099945,46.06900024,46.89599991,47.54999924,49.03900146,50.4620018,50.43099976,50.30599976
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.47219531,46.26611077,45.92690882,46.2344821,46.33377709,46.45424209,46.82708157,46.81399782,47.16662025,47.66875169,47.8181936,47.83612959,48.01268698,48.16265893,48.52386997,49.02158891,49.43942242,49.60341268,48.79869339,48.48663912,48.44195664,48.49154724,48.67045446,48.94607117,49.30485213,49.78416326,50.35644151,50.91305235,50.95812189,50.81094534
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.16641129,57.06897469,56.99799272,56.99116061,56.973978,56.95809703,56.96076005,56.96039405,56.93820277,56.84385854,56.69637613,56.49970371,56.34481992,56.27587655,56.21658095,56.26088829,56.3105259,56.22530339,55.83535796,55.26873873,55.18493867,54.50589332,53.94408315,53.5297539,53.44331389,53.1439208,52.97176968,53.1000563,53.09162914,53.06939382
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.90399933,27.34000015,29.2159996,29.62299919,29.5909996,29.85199928,30.56800079,30.55400085,32.84899902,32.12900162,32.17200089,32.4280014,32.49399948,32.92599869,33.11700058,33.91999817,33.75099945,32.9659996,31.5189991,31.03899956,30.53499985,30.23800087,29.80200005,29.40600014,29.38500023,29.39999962,29.57600021,29.85199928,29.65500069,28.93499947
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.19400024,44.21699905,43.81399918,43.84999847,43.79600143,43.25299835,41.07300186,40.125,40.09199905,40.06800079,41.11600113,41.78900146,42.8219986,42.76499939,44.10200119,45.53900146,47.56600189,48.15800095,48.30400085,50.01499939,51.0929985,52.7179985,54.92200089,56.8030014,58.42499924,57.68999863,57.01699829,56.66500092,56.56499863,56.54399872
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.77500153,57.75099945,57.03300095,56.56600189,56.51399994,54.41999817,56.06200027,55.30500031,55.35100174,54.26499939,53.28099823,46.81200027,45.44900131,45.11399841,43.3219986,44.33399963,44.27099991,43.96500015,43.16899872,43.45000076,43.15000153,43.46099854,43.10300064,43.33300018,42.54399872,42.24900055,44.07899857,44.15299988,43.76399994,43.375
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.48300171,55.00099945,52.85900116,49.90200043,48.72900009,47.92599869,45.89500046,44.54600143,47.51399994,48.97700119,48.89500046,50.35499954,49.93399811,50.60400009,51.36000061,51.8390007,52.97999954,52.73500061,51.9070015,52.06600189,52.71500015,53.22200012,52.88100052,52.98500061,52.54199982,52.63800049,52.40100098,52.60400009,52.37599945,52.06399918
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.54000092,87.16600037,86.6309967,86.06900024,85.35299683,85.29000092,85.03399658,84.72799683,84.37000275,84.02999878,83.89099884,83.76000214,83.68099976,83.61399841,83.56099701,83.54699707,83.53399658,83.49099731,83.32499695,83.21299744,83.14099884,83.03800201,82.90899658,82.80000305,82.85900116,82.89900208,82.96499634,83.01399994,83.03399658,83.04799652
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.2159996,32.34899902,32.29700089,32.32899857,31.96500015,31.71199989,31.68600082,31.53199959,31.38100052,31.04700089,30.74699974,30.61599922,30.45800018,30.30200005,30.09499931,30.03700066,29.84700012,29.70100021,29.67300034,29.51300049,29.4109993,28.32299995,28.41600037,28.43199921,28.44300079,28.24600029,28.23399925,28.18400002,28.04400063,27.92000008
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.55400085,30.53700066,30.44000053,30.41300011,30.48600006,30.61499977,30.83799934,31.07699966,31.36199951,31.72100067,28.82799911,28.81900024,29.02700043,29.87100029,29.4279995,29.74799919,30.59300041,30.96699905,31.51099968,31.72400093,32.26900101,32.6780014,32.67300034,32.68999863,32.72999954,32.78699875,32.86600113,32.97600174,32.75600052,32.42200089
